date,total
2029-09-11,1270.1877638893402
2032-02-27,1217.2481404846778
2033-12-08,1446.3887523969884
2032-04-07,1193.6491024024924
2025-02-16,1262.5400154789224
2026-06-09,1460.842598764903
2025-12-07,1171.1521721454915
2034-04-28,1057.9249947549615
2032-11-03,1061.3765424918824
2025-12-25,1156.7753106760547
2026-08-08,1264.6321326956418
2029-04-22,1395.9827387898106
2028-11-17,1121.5933810465424
2032-11-09,1406.7972918430216
2035-02-25,1399.2859410507817
2028-09-11,1194.8203618796595
2033-07-24,1279.484556218173
2027-07-14,1221.9060972413863
2025-01-31,1647.397500252233
2026-06-06,1258.8947755785061
2035-12-10,945.2327390186
2026-06-02,1284.6147663273448
2034-08-27,1098.5706770334862
2028-04-10,1408.6652269685396
2033-08-17,1130.170544543758
2030-06-13,1330.2304920430447
2030-07-16,979.1429918095505
2032-12-03,1386.6266685927937
2035-07-06,1035.3269864355402
2036-02-28,1431.2923387573314
2027-02-09,1187.6649720621092
2026-06-27,1254.401232727116
2025-07-19,1136.5385102861121
2026-03-07,1260.958802071598
2034-10-31,1334.1676960359769
2032-11-05,1148.43756565045
2028-02-22,1351.6423877160328
2031-02-24,1254.459530791688
2032-06-11,1297.814285774692
2036-03-31,1190.1798671715003
2029-12-04,1216.2331379719237
2026-09-11,1127.8052000474854
2028-02-24,1021.3019054976968
2030-02-01,1255.1281731837605
2032-12-11,1427.6664212680885
2026-10-01,1165.8397694864777
2027-07-09,1274.3654633948772
2025-02-10,1280.5653286065456
2029-03-12,1059.1958687849085
2025-06-05,1067.788251670822
2033-05-16,1172.484363345916
2031-05-13,1184.8001755760122
2034-09-11,1444.6717184476709
2029-10-07,1342.4893197510269
2026-06-18,1388.0241406725577
2026-06-01,1290.2518604202494
2029-07-10,1147.9143298403685
2027-12-12,1415.5874883145189
2030-06-29,1108.6485861519943
2028-03-28,1025.7362067532065
2035-04-25,1312.9301458140358
2026-10-05,920.156783407866
2032-05-05,1348.3500568599648
2035-07-07,1136.6214069545808
2027-01-11,1186.685491960549
2033-11-12,1518.895707125504
2029-03-29,1076.351377805599
2029-09-05,1206.806905201709
2035-09-13,1447.2080061594158
2027-09-04,1148.0044722987107
2035-04-27,1301.095510094022
2035-01-25,1066.6408903983408
2033-10-23,1159.8471268273631
2028-12-06,1215.0441810895898
2025-09-17,965.3303526193937
2032-05-14,1171.0768668749017
2032-08-11,1250.1222842485497
2026-04-16,1575.3579777752377
2025-01-24,1384.5902005375563
2032-08-21,1383.0606598933994
2031-03-17,1332.852287909447
2032-11-18,1183.6371775593955
2027-02-12,1194.5459000413061
2030-07-06,1145.128856353499
2034-04-03,1654.7335602228432
2031-07-16,1358.697171776911
2027-06-22,895.4657228833155
2030-01-31,1286.6811099152899
2032-10-30,1105.6349400823995
2031-10-27,1473.2757915904456
2029-06-28,1363.4005080422671
2034-09-23,1356.8688276622242
2028-05-03,1281.1427287505137
2026-02-28,1153.4466577247908
2028-09-14,1182.71001528813
2029-11-23,944.7887065162059
2031-07-10,1121.3620330597419
2031-01-05,1163.3789872070959
2028-01-01,1073.4404552376984
2031-04-19,1242.871764443614
2033-08-27,1056.3115063508324
2035-07-10,1222.930549643509
2030-08-12,1143.2005718583805
2025-06-21,1331.3006017305952
2035-06-30,1151.9701745874759
2027-03-21,1510.5753820287885
2025-10-10,1432.784466800014
2030-09-21,1146.3921168046968
2032-01-08,1160.147193724126
2035-09-28,1059.3916380835371
2032-12-18,1522.7230021070031
2036-04-04,1135.1567409501888
2028-10-11,1276.242721404901
2031-06-14,1529.11178036167
2032-11-13,1163.7277260687558
2035-12-19,1161.032538427234
2029-10-16,985.0476280989932
2034-04-11,1013.9554577877554
2032-03-29,1005.6221315845233
2027-09-08,1145.025213961606
2030-11-28,888.1168414167553
2025-11-09,1264.7919842030672
2034-06-25,1186.1482458502924
2035-02-21,1175.859950854405
2027-02-23,1315.5839875379752
2031-07-21,1395.4247129467674
2034-05-22,1493.0712619903884
2032-05-16,1158.4424800239417
2034-01-03,1355.459834084518
2028-01-12,1146.7900220965278
2036-01-11,1099.8999768016504
2026-03-20,1052.712828129278
2025-05-23,1182.9739908016559
2028-02-08,1409.3718395065523
2027-08-18,1185.8837543002887
2028-12-14,1228.6036274471905
2032-04-13,1044.6501513356275
2028-11-01,1229.3072521095617
2027-04-16,1032.4885908130925
2028-05-18,1279.4210703205417
2025-06-03,1287.5410083631343
2027-09-19,1370.9446037834264
2036-03-15,927.3370734261858
2029-05-19,1122.268579784092
2031-11-16,1346.775230773808
2034-11-25,1157.3573285263444
2032-02-21,1074.653037977281
2031-04-12,1285.944202352049
2028-01-15,1378.4908182293466
2032-03-10,1376.2237462061753
2029-11-11,1232.279469428155
2035-07-30,1347.4158527369027
2031-10-20,1145.2340753346261
2030-04-28,1302.2291844546664
2030-12-31,1046.1699401440533
2027-02-18,1411.4079612575797
2027-12-09,1171.8266926785902
2028-04-16,1127.9425819093863
2033-05-27,1038.6512890284241
2035-03-09,1529.5757431391044
2034-11-20,1155.2351454749025
2029-01-19,948.0446546495375
2036-04-08,1101.8561672418048
2031-01-14,1331.60363558762
2031-09-01,1186.8551104117555
2031-09-11,1213.3796966178745
2033-03-16,1042.6860184088837
2027-06-26,944.3167046701901
2030-12-25,1212.9327560140455
2030-05-15,1279.5778853714462
2026-08-11,1128.4839642953516
2027-07-31,1208.7897154976251
2035-09-22,1426.6620671864594
2035-09-09,1129.8151228314007
2034-04-17,1149.3404629960037
2036-05-04,1234.2221622662814
2036-05-03,1295.6970328672824
2032-03-05,975.9630055207878
2030-07-19,1481.6594310118128
2035-02-22,1310.695185729318
2027-11-23,1328.238516716996
2032-11-27,1211.0535162680073
2036-04-14,1330.8305056159231
2031-06-01,1287.4213009000118
2036-01-27,1295.4750910066625
2035-11-01,1231.9066750759216
2028-04-09,1386.2197751632857
2033-06-18,1239.8004207252925
2033-06-17,1190.446394118872
2035-06-29,1202.6331586352621
2026-08-07,1150.29315942276
2027-06-18,967.653417134871
2025-08-01,1247.2153954253306
2025-11-29,1158.3273148920823
2030-10-27,1270.9235824714538
2027-04-29,1203.8000086387622
2036-03-03,1001.894257572715
2027-04-18,944.7076223858883
2034-11-12,1407.9935562124579
2030-12-17,1176.9942497730908
2031-05-17,1219.3524148141796
2025-01-07,1039.9458513051907
2026-11-22,1050.4705291947632
2033-10-05,928.6504491983742
2031-08-14,1407.1842333908298
2031-01-29,1068.2150287884094
2032-07-04,1049.2958962640482
2028-06-10,1212.0404647211094
2031-07-24,1082.8566759966145
2034-01-17,1160.673318690782
2029-08-09,839.1114180495528
2032-10-13,1179.0186408533084
2026-03-22,1071.909373653805
2027-04-30,1339.7237985226423
2032-05-03,1264.2138695353676
2033-01-26,1035.729263789496
2025-04-24,1454.855563674544
2028-10-05,1346.3479668204745
2031-04-17,1063.1731737630885
2032-07-03,1248.4251490538888
2026-10-25,1326.2448737262373
2031-02-27,1276.7900361659642
2035-02-15,1195.6959328741104
2030-02-24,1213.7454865987982
2027-12-02,1224.687876857633
2027-08-16,1145.9050296664977
2035-02-05,1195.2735447802945
2033-12-18,1095.4655499811981
2026-02-21,1402.5594066563256
2030-05-25,1303.438452291904
2035-05-22,1123.019505921553
2025-01-27,1279.0814620710632
2029-10-24,1185.4529695542553
2025-06-28,1173.0240477448715
2025-07-23,823.9772662580176
2031-03-10,1207.0710769445448
2027-04-02,1296.679676107039
2030-12-19,1216.2126049721344
2035-05-27,1267.0635981302423
2029-12-06,1059.4307884273317
2029-02-12,1186.4708696272396
2026-10-23,1452.5449905154953
2030-08-03,1211.0592362642174
2029-02-02,1368.5019012429589
2026-07-03,1168.2893675508046
2027-11-14,1067.4242129605882
2026-04-25,1308.2220968115307
2027-10-01,1200.5796184084359
2034-03-16,1474.3015913380045
2032-01-07,1223.6429178623125
2035-05-28,1148.94773341406
2027-01-31,1085.3260578567301
2025-05-01,1126.9757377691874
2034-12-01,1117.7128590832635
2029-12-20,1126.0050342744858
2036-04-19,1056.1194761484285
2031-05-11,1267.401971486751
2032-08-30,1466.3502787558855
2025-04-12,1092.47098578614
2032-07-13,1154.520860488996
2027-01-25,879.9849458285059
2031-07-13,1152.9992929133614
2026-12-03,941.5286421073491
2029-06-15,1215.514861143123
2026-03-09,1159.3570098717676
2027-06-21,1295.3096541146524
2031-06-13,1034.962174752857
2032-03-04,1438.8706566383385
2027-11-08,1164.9525387496171
2034-10-27,1076.7041698755372
2034-02-08,1099.7788249467565
2035-01-18,1398.1276377910804
2025-12-18,1178.0526374446447
2028-07-06,1167.159954402518
2026-05-03,1075.2233496409374
2026-07-05,990.5784631592727
2032-01-16,1022.6611847901455
2030-03-16,1080.1128208091138
2026-03-26,1134.2217677938645
2031-05-18,1198.800316458385
2025-08-29,1195.2188017451483
2034-08-10,1520.6405378960778
2028-03-17,1110.7646360149115
2035-07-24,1193.8931210614453
2030-03-15,966.6856843002964
2025-10-20,1221.4968331843156
2031-03-03,1086.3776657415806
2027-03-17,1235.084414934301
2035-03-21,1230.348734596803
2025-11-30,1316.963430082669
2026-06-08,1163.023877280067
2035-01-28,1473.2295199358725
2028-04-29,1014.6320183574849
2035-01-01,1430.9407377522473
2033-06-06,1406.9874116115423
2034-09-21,1128.6251674014718
2030-12-08,1412.5765563137459
2031-02-14,1080.7607187732622
2026-06-28,1142.561479599795
2035-06-01,1265.3719425658435
2025-01-29,1077.4680857880933
2030-09-02,1288.756324624965
2029-12-24,1192.35110727418
2033-12-03,1125.4431652049707
2034-04-24,1162.1616130681266
2034-06-06,1257.5138284449324
2036-05-05,1134.9855675063088
2033-11-19,1039.1657209566104
2035-02-20,1103.047506289424
2025-06-30,1341.7723102170219
2031-11-10,1279.2405216073262
2034-01-05,1357.1217327448471
2025-07-04,1025.1555447425906
2026-02-17,1127.312715521334
2035-09-07,1383.9248555132608
2030-03-18,1145.925506167299
2027-12-11,1247.7084498923118
2027-01-28,1032.4036273084103
2027-10-09,1489.1746598735742
2027-06-06,993.6195021986334
2033-11-29,1131.211052474626
2028-12-05,820.382706504553
2031-02-18,1358.257966206826
2030-06-02,1249.2012407871264
2034-11-28,1307.6136869209342
2035-03-22,1104.3967962746501
2025-07-26,1202.8973913301268
2030-11-07,1034.3536625746865
2025-05-21,1224.4258322815838
2026-05-06,1296.7801325810497
2032-11-11,1166.6336198642018
2025-07-05,1236.5914141454482
2028-08-31,1226.7539479186134
2029-05-12,1247.3039802961425
2030-04-03,1210.7563453974421
2025-04-18,1240.1078121494113
2031-02-16,1079.3971561553285
2036-02-01,1233.71722272993
2029-04-01,1442.290199828875
2034-02-06,916.453595369189
2030-11-05,1237.961855048396
2029-04-18,1510.559393211578
2029-01-10,903.5765025463215
2030-05-01,1053.060271987233
2027-11-07,1066.171579081842
2033-03-17,1347.0042920455396
2031-08-24,1353.943043618362
2026-05-11,1343.6979448382074
2029-06-08,1252.5842253356222
2027-09-21,1343.8193927767365
2027-02-16,1150.1210795372212
2032-12-30,1133.6703137901793
2027-02-28,1427.1882217732139
2026-12-30,1361.8717222222467
2025-04-20,989.3269868504201
2031-11-01,1069.1589100934832
2035-02-02,1156.85483097548
2033-10-16,1271.0821664786322
2032-08-07,1016.2761868095869
2030-11-22,1151.9023621311571
2029-01-02,1307.750425500684
2034-12-19,1133.7283115578261
2029-07-30,1122.4190348695881
2035-02-08,1164.3709025758506
2035-03-17,1253.3422141240594
2028-01-28,1095.5900410923714
2025-01-20,1210.5825770830434
2025-02-04,899.1860187778393
2032-07-05,1191.6488499655547
2025-01-30,1183.8986899835597
2027-12-31,1281.3206045036895
2036-05-18,1379.7103832296175
2032-06-18,1221.2597921927033
2036-04-12,1189.4907469663844
2026-10-10,1201.8371858356143
2026-01-03,1175.1220352366895
2026-11-01,1257.9638865826867
2025-11-07,1264.0786452802104
2035-07-12,1164.2905149766393
2035-08-21,1535.708804771817
2030-09-28,1221.6828708130295
2033-03-23,1100.1587007201933
2027-06-28,1254.9220146015214
2031-11-18,984.3503298314565
2029-08-12,1096.9311000035952
2025-06-22,1270.4184114205937
2034-06-21,1316.3079157399268
2030-09-15,1174.1062683161872
2027-11-18,1184.835226298095
2033-01-20,1016.5230766763967
2031-09-09,1186.4948531070472
2031-08-11,1160.4313016631077
2031-08-06,1494.9731009361176
2035-02-13,1414.6061899213175
2027-12-20,1271.0516312466934
2029-05-07,1212.208039096831
2035-05-05,1341.5285136149434
2031-05-28,948.6808738160352
2034-01-28,1188.4647731095458
2025-07-28,1406.4557572003064
2036-01-14,1441.988363413335
2033-09-23,1260.1400601703697
2029-04-20,1396.2732607103005
2028-02-28,1086.7417651803771
2026-08-27,1298.8010493247778
2026-02-27,1149.207781134812
2025-08-21,1220.4182690234272
2032-05-08,1392.8731614463422
2033-04-04,1174.0173018062446
2029-07-04,1339.5147850642904
2026-08-18,1200.527307953104
2035-10-11,1098.2163240695231
2034-12-05,1229.3976538005988
2026-05-09,1105.1930124888452
2035-06-16,1054.6939542515286
2025-10-15,1197.0914335371233
2030-10-11,1196.2074538692216
2032-05-30,1128.6669973088774
2028-07-14,1236.3441056586257
2033-06-08,1182.0175220875278
2035-07-03,1114.2012982993986
2027-07-13,1515.803024152838
2036-01-20,1380.9264697198362
2032-01-03,1320.036367764739
2033-08-14,841.1620340729036
2030-04-04,1150.5509824837118
2026-11-20,1243.8061336100077
2032-05-09,1152.8563934724068
2028-11-16,1223.0484932338352
2035-08-18,1278.7879637228514
2031-02-05,1241.3607775289668
2027-01-05,1356.4105073119122
2028-01-26,1297.9043708965426
2028-12-02,1395.9254483593268
2031-06-27,1290.1123435631146
2033-01-17,1047.4614012899776
2033-12-21,1013.8525120243617
2031-06-11,1144.4618571940323
2033-07-09,1107.8120733691721
2030-03-13,1254.1000306803576
2026-10-07,1144.0098611732924
2030-07-22,1266.634489034703
2026-03-13,1219.544678662884
2033-04-23,1096.2605392718106
2032-09-07,1206.6772472862283
2032-03-16,1260.402368120848
2027-08-15,1231.032637681121
2026-08-25,1293.2871834326786
2026-06-16,1349.7824133414288
2035-08-06,1425.2917446596193
2026-03-11,1291.3465869621527
2031-05-19,1411.1713066041855
2031-04-21,1211.9987628801582
2026-03-31,1026.679239087622
2026-01-08,1365.6772349334815
2033-12-25,1240.2190910608194
2028-08-07,1284.2794445347051
2026-11-15,1220.9439463830145
2027-09-05,1257.723325205644
2029-05-30,1366.5021522960587
2029-05-01,1035.029970824894
2031-10-13,1114.4095908238135
2025-12-03,1180.6316155036166
2026-01-21,1141.2561005569205
2030-12-11,1236.3062837873013
2025-03-07,1135.0663434716666
2029-03-28,1251.7207043539026
2028-02-29,1291.5684750093699
2034-05-09,1085.9890823430278
2028-04-04,1414.7646183653903
2028-09-18,1314.699023071312
2030-06-11,1310.296789648313
2033-04-28,1094.3349186424584
2026-12-10,1110.8656680263728
2034-05-02,1241.7035981975596
2029-04-03,1349.4724726233528
2027-01-13,1128.1809382796146
2034-12-25,1148.1695082387253
2031-08-16,1233.117852599974
2034-01-14,1168.398645299047
2027-09-17,1161.537882858373
2030-09-27,1418.8916324423678
2025-07-09,1058.3746528868296
2034-02-01,1211.906524335798
2027-04-06,1252.4347681937188
2026-09-26,1403.9691113635258
2033-09-30,1262.9073085000653
2035-05-25,991.9733566531097
2034-01-19,1306.1856760943767
2032-02-18,1106.1599552178457
2035-12-27,1464.9176952404541
2029-08-10,1086.1631364677548
2032-03-18,1193.3525980759964
2029-01-16,1088.0477228021275
2030-08-23,1181.2207585246817
2026-03-28,1305.7568840222746
2025-07-11,1005.856270313941
2031-08-27,1117.4353276085533
2030-08-20,1155.8977965291867
2030-02-04,1125.1809833356476
2030-06-21,1102.713140765855
2029-09-22,1316.557476324121
2028-03-12,1087.9411050878898
2032-05-23,1370.065762873162
2030-02-10,971.2117974534716
2025-01-03,1176.9628721217707
2031-07-09,1220.1567124852995
2031-09-25,1114.9256576478226
2034-09-22,1021.1616699771838
2031-04-11,1221.294960060548
2026-12-06,1445.0282886063935
2030-11-14,1146.4616454277266
2034-01-07,1218.3810225181542
2028-04-27,1286.5771371475596
2029-05-22,1523.7942908554924
2032-04-26,1153.7007588295653
2035-04-01,1120.39028308988
2027-10-03,1320.940725614662
2026-07-19,1316.4413594841417
2031-06-24,1087.3850549141034
2025-09-03,1058.1036122488383
2027-03-18,1204.8580036013675
2036-03-27,1194.3940003716157
2029-10-19,1201.1350914655068
2026-08-22,1066.211399277236
2034-01-12,1361.5286050261038
2032-06-23,1151.1314257068525
2028-12-10,1153.0656536588751
2032-11-06,942.0651860997494
2033-10-31,1111.4641906963252
2025-10-27,1088.0353802609961
2035-08-26,1289.1719162181341
2029-10-21,1135.550171903217
2035-08-08,1029.0421040327244
2030-12-30,1057.77190967192
2036-04-03,1382.5904426908683
2032-04-28,1301.0003472401727
2027-07-12,1163.7486553370572
2026-10-11,1182.4657948285237
2028-05-04,1063.4234867729401
2035-02-24,1245.1849495432996
2032-03-27,892.2296808363536
2029-10-27,1260.180073321584
2028-07-01,1359.723460859929
2031-06-19,1246.9685390640084
2030-11-30,868.0728693751921
2032-08-05,1028.5969705592809
2026-12-16,1293.2300402280164
2029-01-09,1425.2653771626105
2033-07-06,1148.8843123785045
2032-08-13,1141.5697756580803
2027-06-10,1388.2554739315376
2036-02-14,1262.980323246298
2025-07-10,1421.1482785772303
2032-07-31,1275.8868313503517
2028-02-16,1167.6566222570182
2036-01-17,1181.628620790848
2028-08-04,1211.172504689924
2028-12-12,1472.6969779336841
2036-04-22,1304.1331192066646
2027-12-03,1168.0222223880571
2032-07-19,1067.9576444349348
2034-11-15,1140.8670274629221
2027-10-24,1014.1721816469276
2033-05-12,1179.56939323417
2025-03-19,1297.9745847608258
2032-10-31,1017.224984448636
2028-10-25,1108.1172165432722
2027-01-02,1215.8041933589307
2031-09-16,1380.2947132509685
2031-09-12,1113.2697709054844
2025-04-02,1241.8074136757648
2029-12-08,1153.6881164536717
2025-12-02,1081.1494073573958
2030-10-08,1276.921022946868
2028-05-28,1420.4366344297162
2032-08-09,1117.0927577093016
2027-06-07,1021.4189618222703
2033-08-24,1098.8488999589467
2034-04-10,1213.776047111938
2033-03-04,1330.101917844891
2036-03-23,1156.9462635722798
2029-06-04,1337.6227954611636
2027-12-26,1077.8229079437242
2027-03-30,985.2025461000528
2029-04-13,1372.9948918393993
2033-01-16,1294.3102854862334
2032-10-11,1013.0461270154905
2026-06-22,1346.5716821656933
2031-03-06,1103.2249592085482
2035-02-14,1066.7461057361108
2027-08-13,1241.658623095867
2034-11-27,1216.0103662569702
2035-11-20,1193.5191688974403
2035-04-14,1280.9565515932193
2033-02-28,1169.0132615461578
2029-04-16,1207.7283406159727
2029-02-28,1222.373052561919
2034-09-03,1172.6256748313774
2028-06-17,1160.892330455679
2028-02-17,1268.5675237915186
2028-04-24,1304.4434820135716
2031-05-12,1220.518411187671
2031-02-03,1215.138523401608
2030-09-01,1123.9523714094184
2031-02-04,1224.6170830834255
2025-08-09,1225.0835865470235
2032-08-29,1248.489231075504
2032-09-09,990.8008868911402
2030-02-22,1027.0846659273884
2034-04-16,1144.6264757071945
2028-03-11,1256.493555568467
2034-11-16,1112.3219799705196
2029-08-29,1019.5498804376488
2035-04-28,1168.4064724505831
2025-05-17,1161.5851875171845
2033-06-14,1124.764862306883
2027-11-11,1093.6889275235808
2035-10-21,1230.6913105863136
2031-10-14,1336.3338296772606
2028-06-13,1156.0191182999097
2029-01-23,1013.5419821378412
2036-03-10,1239.3855485461827
2031-10-23,1076.8896483131437
2032-02-12,1025.753266798955
2035-10-04,1143.857038751322
2035-05-29,1072.2922811335702
2033-08-05,1266.6460795312116
2035-12-28,1086.035673707001
2028-09-12,1421.1368398432464
2028-03-22,1285.3382952036497
2032-04-18,1257.0631010575169
2028-06-14,927.5473696855598
2025-12-12,1027.5807905207625
2027-04-25,1081.4922417801263
2028-03-07,1024.225445929688
2035-09-05,1324.530298202815
2035-08-24,1065.2126244088117
2027-09-23,1268.9202369617908
2031-04-05,1179.627068860337
2026-11-09,1064.6406428670975
2036-04-09,1244.0171654459489
2029-11-12,1295.406671909439
2035-12-01,1384.5457288451564
2034-01-15,1190.0244202097786
2029-11-30,1245.4693970518847
2033-06-25,1261.7612392193846
2030-10-06,1333.0431700566107
2030-05-26,1289.7023570979134
2026-07-01,1145.9340207253224
2025-08-02,1403.5425927018932
2030-08-30,1259.719292172783
2030-03-11,1059.1306077140246
2026-02-19,1072.9400315875127
2031-08-03,1095.8786014298046
2032-11-20,1463.9291501979333
2026-03-25,1250.4795342892032
2029-03-14,1436.5261566653076
2029-02-20,1351.4908463862478
2027-07-19,1351.6008159356256
2030-07-04,981.3748779183298
2025-06-17,1401.100083740997
2029-10-20,1077.1282529109892
2034-08-15,1223.1365290498454
2034-09-10,1049.2363746047774
2032-11-21,1049.167041369624
2031-01-03,1198.3217824403525
2036-05-13,1278.6487887484077
2033-12-14,1051.9835825741848
2035-07-11,1348.7157982071603
2025-06-01,1271.8596044857698
2029-05-06,1422.7121864789306
2035-06-11,1105.683621544758
2027-10-11,1299.1607330236875
2029-02-06,1047.5677877493454
2034-09-14,1232.7842343418595
2027-07-17,1096.1567936233348
2031-03-19,1129.1999650515943
2029-07-23,1218.6185409052653
2025-03-15,1088.4850851425567
2027-05-09,1297.9357168520453
2027-10-07,1162.4059634823764
2034-10-21,1328.828867264946
2035-08-12,1389.4746236677777
2035-05-08,937.270953991562
2032-03-02,1295.4726854386086
2028-07-03,1347.3023583868367
2035-05-26,901.4270390755038
2025-04-04,1067.3385322452034
2028-11-21,1318.4021616312266
2033-01-03,1198.0735077332238
2029-07-14,1246.419869153942
2033-04-09,1187.2202838727262
2025-04-01,1106.2276876128105
2032-10-17,1080.806726834316
2032-02-01,1156.4491678240015
2029-03-20,1123.0304315135156
2034-07-11,1140.4755018350893
2026-04-26,1363.3529670239325
2034-04-05,976.2063247909321
2035-12-11,908.6491141169611
2030-05-22,1310.3094501816345
2033-03-02,966.1528297160992
2029-06-06,1383.0611877810718
2031-09-05,1317.2733133337454
2033-10-21,1296.0001413324353
2026-05-31,1033.1406323838903
2034-02-26,1020.4629587610478
2034-03-09,1135.8332959954769
2028-08-14,1312.9104964274302
2026-06-26,1285.926351470243
2030-07-25,1145.1205137700729
2029-07-22,1259.8133464886532
2030-01-05,906.502390131532
2030-10-29,1112.0576313007093
2036-01-08,1098.987933611964
2034-10-18,1392.189277791181
2035-12-29,1143.8809831591673
2025-03-12,1137.8944021961818
2030-12-20,1262.0651435233979
2030-09-16,1084.2283906336559
2032-02-06,1096.0235417038646
2030-01-23,1077.0230464233796
2031-03-02,1347.8114794814683
2030-08-17,1276.27616496234
2030-02-06,1180.6240597109302
2028-12-18,1240.668874864989
2033-07-19,1382.8562821351136
2025-07-20,1145.1417809779948
2029-11-26,1151.0666658602727
2031-07-29,1149.0290121249802
2028-04-22,1177.237414833364
2036-01-12,1271.1859281012105
2029-02-19,1295.8540955993967
2032-11-10,1220.3125931238908
2025-10-11,1187.981590585611
2025-10-16,1234.2225863961928
2029-09-10,1146.6537684465072
2033-07-23,1127.0754071613303
2036-01-04,987.122034636976
2031-03-30,1545.2486614868517
2030-03-29,1333.9413884188245
2036-02-11,1366.0329441565038
2026-11-11,1096.5514928542395
2030-11-03,1084.5168922897503
2028-08-27,1300.1845234888328
2030-04-21,1121.52485940679
2032-02-15,1483.0295339457361
2036-04-01,1315.8398621731737
2030-08-01,1234.2769044294716
2029-11-21,1414.2493043654042
2028-10-24,1247.3728545616216
2031-03-15,1102.3800736457688
2029-11-28,1018.110922371798
2030-10-09,1144.152008863177
2032-05-19,1421.4832625760966
2034-11-07,1021.3111315637333
2030-06-06,1159.409461905407
2027-06-02,1203.8132846833214
2032-02-17,1477.1965553494904
2032-05-28,1127.1118726922775
2025-10-25,851.4342563114883
2025-10-18,1319.3434933773613
2035-08-17,1205.8600603489272
2025-10-17,1483.615843539746
2035-04-09,1235.3682823896136
2031-08-09,916.8217612534164
2027-08-17,1469.34535871711
2027-09-28,1326.6727081254237
2028-04-14,948.4713854326757
2030-02-28,1260.8855094682901
2032-09-03,1158.9583351926333
2032-01-21,1277.6924431883897
2032-02-23,1336.484321028793
2028-01-03,1068.1741403806604
2026-05-24,946.488318050161
2035-04-08,1339.9996900585484
2035-03-11,1271.1714819545412
2030-11-26,1164.414679741795
2028-11-15,1067.412406703097
2025-05-03,1187.6415332581105
2025-01-10,1232.5018691779546
2036-02-18,1098.9546543847832
2027-09-16,1376.0401222015353
2035-07-31,1240.6848026424
2029-03-25,1398.6043606044213
2032-06-05,1246.2198599900225
2035-12-04,1267.7283807396432
2030-05-05,1314.4112120345558
2028-11-29,1206.9742562122256
2026-07-20,1079.7391191708214
2025-06-12,1315.1759892531184
2025-04-19,1207.3585925877787
2034-11-30,1166.1164653885437
2035-07-15,1327.1516149618556
2034-06-28,1169.0572975523698
2028-04-11,1248.8824455369152
2036-02-17,1103.4785880574916
2027-02-17,1155.3425775724263
2033-06-09,1284.3417572561923
2031-12-29,1264.9324496100623
2032-01-17,1367.5411324329757
2027-11-15,1344.2295352376245
2035-05-13,1159.969104350035
2032-12-19,1298.7162763292558
2033-01-13,1197.2752740919705
2025-11-16,1008.5520328885993
2025-02-08,1179.7977218787325
2031-11-29,1344.3690454505245
2035-08-27,1266.6566987908134
2028-08-12,976.0714715997573
2028-04-26,1318.4690305185381
2030-04-27,1279.090262290363
2026-01-22,1117.2042672008497
2032-02-22,1307.3920389611005
2030-07-03,1237.8564832768113
2029-09-23,1170.8376720102735
2035-12-06,1238.806026022428
2035-05-24,1049.2306748359824
2035-03-30,1084.92050050907
2030-07-26,1252.432499873351
2029-01-11,1236.9912724701626
2034-03-04,1310.2904963538065
2034-05-25,1213.5022225745531
2027-12-10,1094.2253933785505
2025-04-17,934.5130861784359
2028-04-08,1010.1947717476824
2033-07-30,1383.2587493294727
2035-10-23,1410.2366358034658
2030-04-13,1206.2184906377747
2026-09-27,1232.4810102595702
2035-01-12,1152.8052966561636
2029-10-05,1032.0842076802535
2032-03-21,1431.7029728936532
2026-10-27,1287.570373156872
2034-03-24,1480.1447325863467
2026-10-03,1346.834097568543
2026-02-05,1136.945910268582
2027-03-31,1013.1551865741632
2029-12-22,1097.0133833858636
2035-06-10,1159.581397027287
2031-06-02,1169.4264488523042
2025-06-19,1323.0448626687394
2033-06-03,1281.1148271297047
2029-09-16,1184.9934887263694
2035-04-22,1370.4835816956697
2031-06-28,1377.387191915239
2027-12-30,1449.1088697268078
2035-06-26,1273.1138955445
2034-09-13,1078.9882741216832
2033-02-08,1333.0970353469484
2028-11-18,1256.0241989238007
2027-12-01,1207.332447798009
2026-11-29,1141.849916462564
2028-10-31,1036.9219015651113
2027-07-28,1278.7599806839153
2032-09-20,888.0356557241962
2029-01-29,905.3429645445823
2029-07-09,1232.2932189956791
2032-01-11,1049.4332703373716
2028-03-29,1275.6704879904062
2033-11-14,1207.1474356542626
2026-01-30,1505.3318593461404
2032-04-04,1274.7332369443488
2030-03-26,1422.1163634616908
2036-02-10,1005.7017872263158
2032-11-16,1195.3727023699123
2032-01-14,1288.2945201771956
2033-12-17,1118.5628758889939
2032-02-13,1181.0193319443185
2033-02-09,1198.713800813859
2028-07-29,1146.6838152717805
2026-01-05,1097.9664547183356
2031-07-08,1352.1269581914746
2031-09-02,1335.66139102959
2030-10-20,1217.0661253014002
2026-01-06,1148.5745956346211
2031-04-07,1146.1618139028928
2031-03-29,1091.3616875019989
2034-12-17,969.3917859621065
2028-01-11,1271.1914809001034
2032-06-28,1466.588488855301
2034-10-03,1412.052998500418
2032-11-30,1062.02368808385
2032-02-09,1334.5161911393022
2032-05-10,1122.277524949885
2027-03-12,1306.4239370231455
2029-03-17,1152.5816981055964
2026-10-24,1224.6935728125227
